,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3,time
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,-575.0,-850.0,325.0,1.0,0.0,0.0,0.0,-375.0,-425.0,425.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.0,5.331383009505238e-23,-4.6093019048593885e-22,5.1231973364493584e-23,-9.431253759147048e-20,-3.1473685718612874,99.95045808344126,0.9998761375376484,0.015738792304874096,-4.730222161228777e-22,4.2706632631665936e-23,-580.1853801321815,-850.0,322.154045119197,0.9999679007454304,4.140006790379436e-24,-0.008012332958882375,-1.0598838861753587e-22,-380.1853801321815,-428.1473685718613,422.1045032026383,0.9999695484586059,-0.00279677770088317,-0.006839097393522182,-0.0025113617920115806,0.01002004008016032
2,0.0,0.0,0.0,1.0,-1.8339352995808932e-22,-9.709588453766917e-22,1.2955252690098443e-22,-1.9069186202322115e-19,-6.291618610293923,99.80188142154182,0.9995045808337795,0.0314736857185979,-9.593293996525428e-22,1.6577065626528576e-22,-585.2017043644973,-850.0,319.29661554818705,0.999874667957142,-1.0090910819260231e-22,-0.015831878544337985,1.2708856756144845e-22,-385.20170436449735,-431.29161861029394,419.0984969697289,0.9998817104552052,-0.005575202671574509,-0.013428620090585004,-0.005015413838709938,0.02004008016032064
3,0.0,0.0,0.0,1.0,-2.9559936152381396e-23,1.5518291868762098e-22,-2.517035291009515e-22,2.3845150293480187e-20,-9.429634671831737,99.55441722983807,0.9988854219324612,0.047200782315883705,1.3214203518067163e-22,-2.7142991772347553e-22,-590.0503047700457,-850.0,316.4346404186128,0.9997248455779758,1.4293562810378784e-22,-0.023457048721520816,-1.5232637774464313e-22,-390.0503047700457,-434.42963467183176,415.98905764845085,0.9997416686076208,-0.008334240285319093,-0.019767581981543405,-0.007508607875678864,0.03006012024048096
4,0.0,0.0,0.0,1.0,-4.524552404343701e-23,-1.4489100978180402e-22,3.498560882115279e-23,-3.077039514100123e-20,-12.55830748987181,99.20831070533718,0.9980188142147858,0.06291618610290446,-1.5758396911514179e-22,2.6693347728409804e-23,-594.7325856740313,-850.0,313.5749034549071,0.9995229065871729,1.0159265109638796e-22,-0.030886230073415056,-7.101821786515764e-24,-394.73258567403127,-437.5583074898718,412.78321416024426,0.9995544774520476,-0.011072872812224143,-0.02585515482540333,-0.009987445281964278,0.04008016032064128
5,0.0,0.0,0.0,1.0,3.979128064979341e-24,6.023806703292176e-23,-1.361831162380384e-22,1.1955529084979342e-20,-15.674537055455032,98.76390478365089,0.9969049723610853,0.07861600398243365,6.924514515360052e-23,-1.179041081112042e-22,-599.249996562708,-850.0,310.7240558273772,0.9992732543470108,1.1537090786283323e-23,-0.038117753702749,-2.7173856940790664e-22,-399.24999656270796,-440.674537055455,409.4879606110281,0.9993250581913019,-0.013790098089614984,-0.031690639843502656,-0.012448478338537195,0.0501002004008016
6,0.0,0.0,0.0,1.0,5.121416213465139e-22,-3.172875044973605e-22,2.6453688215769545e-22,-5.39268610453995e-20,-18.77523568887383,98.22163979920172,0.9955441722977497,0.09429634671826266,-2.976581893798192e-22,2.819190345577737e-22,-603.6040064650502,-850.0,307.8886301106974,0.9989802248320548,5.499008399428648e-22,-0.045149865947761846,3.2294085248954044e-22,-403.6040064650502,-443.7752356888738,406.1102699098991,0.9990581945001381,-0.0164849283653593,-0.037273439938726435,-0.01488831135497241,0.06012024048096192
7,0.0,0.0,0.0,1.0,1.659968051395686e-22,3.473091592049049e-22,2.25376605389466e-22,7.94815174345833e-20,-21.85733109906355,97.58205304892289,0.9939367511288726,0.10995332989866123,3.766999196282337e-22,1.9873904528952279e-22,-607.7960796652266,-850.0,305.0750551517365,0.9986480895927293,3.3412372796334084e-22,-0.05198069981633162,2.0486175170676928e-22,-407.79607966522656,-446.8573310990636,402.65710820065937,0.9987585292477159,-0.019156389255325337,-0.042603032465620125,-0.01730360168513613,0.07014028056112225
8,0.0,0.0,0.0,1.0,-3.0244253550058585e-22,-6.898431960668441e-22,-4.4062840644488816e-23,-1.4166205013593143e-19,-24.917769427746265,96.8457782598837,0.9920831070527428,0.1255830748986435,-7.161096271870156e-22,9.47190491374909e-24,-611.8276525967141,-850.0,302.28967166519413,0.9982810593108931,-5.17694122304577e-22,-0.05860824704535583,-7.496144034219019e-24,-411.827652596714,-449.91776942774624,399.1354499250778,0.9984305620047721,-0.021803518757502173,-0.0476789424788296,-0.019691060651628487,0.08016032064128256
9,0.0,0.0,0.0,1.0,-2.5338557643635066e-22,-1.5535676659551096e-22,-2.4405121188098384e-22,-3.986635772361195e-20,-27.953518275310508,96.01354496136871,0.9899836992632003,0.1411817098407994,-1.7266889248778231e-22,-2.0006050480310666e-22,-615.7001117651363,-850.0,299.5387483859285,0.9978832878096208,-8.97157464019592e-23,-0.06503033069945935,-2.376911008561842e-22,-415.70011176513634,-452.9535182753105,395.5522933472972,0.9980786472098478,-0.024425366267421072,-0.05250071639373277,-0.02204745439775899,0.09018036072144288
10,0.0,0.0,0.0,1.0,7.960513241468155e-24,1.2478941934761373e-22,-6.426076005709217e-23,2.052273798893489e-20,-30.9615697054292,95.08617776203195,0.9876390478358825,0.1567453705544559,1.1647310673443528e-22,-7.822239884482872e-23,-619.4147725449568,-850.0,296.82849861353435,0.9974588763818762,-2.3967248500746575e-22,-0.07124457823330924,1.3426303048083396e-22,-419.41477254495686,-455.9615697054292,391.91467637556633,0.9977069928742787,-0.027020991541890707,-0.05706789600210684,-0.024369604685343087,0.1002004008016032
11,0.0,0.0,0.0,1.0,2.5882974374402973e-22,-4.402669862264129e-24,-1.906110691007906e-22,-1.2329101713978707e-20,-33.93894322543815,94.06459553284313,0.9850497335993886,0.1722702015329281,-3.114017927985453e-23,-1.778031191591022e-22,-622.9728586948546,-850.0,294.1650969873684,0.9970118783031083,4.295614529925744e-22,-0.07724839495530522,1.338000304168573e-23,-422.9728586948546,-458.93894322543815,388.22969252021153,0.9973196597095391,-0.02958946356065137,-0.061379992797364044,-0.026654389656597877,0.11022044088176353
12,0.0,0.0,0.0,1.0,-8.644366539371073e-23,3.668804977028111e-22,-8.371542354699988e-23,6.515483617001187e-20,-36.882688739522486,92.94981049663518,0.9822163979913942,0.18775235688862424,3.559143111408071e-22,-1.3600268366459836e-22,-626.3754824378849,-850.0,291.5546963284696,0.9965463033907875,-5.3325858698039e-22,-0.08303893784757664,-3.984193056642283e-23,-426.37548243788484,-461.8826887395225,384.5045068251048,0.996920560562868,-0.03212985923836816,-0.0654364625785302,-0.028898744578902746,0.12024048096192384
13,0.0,0.0,0.0,1.0,-4.1609769363950713e-22,3.7497169187779465e-22,-1.0440580636330807e-22,6.573708255498245e-20,-39.789889471784655,91.7429272251548,0.9791397428997506,0.203188001305768,3.663542807639849e-22,-1.4605586959428915e-22,-629.6236249553048,-850.0,289.00344437841875,0.9960661224694426,-3.792185052816145e-22,-0.08861308971834023,-1.2315556581089705e-22,-429.62362495530476,-464.78988947178465,380.74637160357355,0.9965134600478925,-0.03464126194238097,-0.06923668031991438,-0.031099662592156324,0.13026052104208416
14,0.0,0.0,0.0,1.0,2.5765442657019193e-22,2.0852966992483013e-22,-1.4097860575782987e-22,1.9662002773092643e-20,-42.6576648562978,90.4451415446107,0.9758205304886096,0.21857331099050192,1.5012746825765325e-22,-2.202858583973099e-22,-632.7181171473973,-850.0,286.5175002536728,0.9955752715926626,2.646134441368794e-22,-0.09396743368844668,-1.1179329199039603e-22,-432.7181171473972,-467.6576648562978,376.9626417982835,0.9961019742561814,-0.03712275977485176,-0.0727799153148427,-0.03325419547993774,0.1402805611222445
15,0.0,0.0,0.0,1.0,-1.1803550610508475e-23,4.5059393323674444e-23,1.0112450812999448e-22,1.6347508233947917e-20,-45.48317339128091,89.05773935080299,0.9722595830096178,0.23390447461813638,6.413901832549973e-23,8.273211752447198e-23,-635.6596205208801,-850.0,284.1030504169976,0.9950776558637212,2.547791287440796e-22,-0.09909822804482891,1.2660960829298672e-24,-435.6596205208801,-470.4831733912809,373.16078976780057,0.995689570433346,-0.039573443581395994,-0.07606530662720672,-0.035359454487655095,0.1503006012024048
