,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,PD.rbs_crank.x,PD.rbs_crank.y,PD.rbs_crank.z,PD.rbs_crank.e0,PD.rbs_crank.e1,PD.rbs_crank.e2,PD.rbs_crank.e3
44,0.0,0.0,0.0,1.0,-1.0246981013907694e-25,0.0,0.0,0.0,90.74192971266,232.9504396988842,0.18465952793656384,0.9828025743013175,0.0,0.0
45,0.0,0.0,0.0,1.0,-1.9857611085577353e-25,0.0,0.0,0.0,75.90579987452708,238.19805773618106,0.15363562472018258,0.9881275910164083,0.0,0.0
46,0.0,0.0,0.0,1.0,2.2635041567086995e-25,0.0,0.0,0.0,60.768903052908954,242.50184656127254,0.12245949343753568,0.9924735330365607,0.0,0.0
47,0.0,0.0,0.0,1.0,3.027127194566833e-25,0.0,0.0,0.0,45.39121725744204,245.84475296367117,0.0911620245945674,0.9958360942358289,0.0,0.0
48,0.0,0.0,0.0,1.0,4.804074631622445e-26,0.0,0.0,0.0,29.833674593147993,248.21353110608402,0.05977422892312947,0.9982119428596796,0.0,0.0
49,0.0,0.0,0.0,1.0,-2.7603218443278102e-27,0.0,0.0,0.0,14.157919824792172,249.5987950093421,0.028327206654357322,0.9995987248262237,0.0,0.0
50,0.0,0.0,0.0,1.0,1.2931217731137105e-26,0.0,0.0,0.0,-1.5739338825797187,249.99505574313676,-0.0031478832966307683,0.9999950660587291,0.0,0.0
51,0.0,0.0,0.0,1.0,1.3227569053525745e-26,0.0,0.0,0.0,-17.299551079080867,249.400743175202,-0.03461985420418116,0.9994005738471098,0.0,0.0
52,0.0,0.0,0.0,1.0,1.5887997918000268e-25,0.0,0.0,0.0,-32.956621026197965,247.81821219276114,-0.06605752243310824,0.9978158372370377,0.0,0.0
53,0.0,0.0,0.0,1.0,-2.248707795382939e-25,0.0,0.0,0.0,-48.48310459508956,245.25373337158882,-0.09742973833663457,0.9952424264462935,0.0,0.0
54,0.0,0.0,0.0,1.0,-1.0074911941349002e-25,0.0,0.0,0.0,-63.81748008866701,241.7174681296604,-0.12870541712065608,0.991682891308935,0.0,0.0
55,0.0,0.0,0.0,1.0,5.40931784990807e-25,0.0,0.0,0.0,-78.89898701341795,237.22342846383722,-0.15985356964374747,0.9871407587488232,0.0,0.0
56,0.0,0.0,0.0,1.0,-2.983229111826179e-25,0.0,0.0,0.0,-93.66786683505799,231.78942142912962,-0.19084333312239068,0.9816205292850121,0.0,0.0
57,0.0,0.0,0.0,1.0,-2.193597709049865e-25,0.0,0.0,0.0,-108.0655997640488,225.43697858052747,-0.22164400171100512,0.9751276725724601,0.0,0.0
58,0.0,0.0,0.0,1.0,8.378261244630045e-26,0.0,0.0,0.0,-122.03513663274765,218.19127065697978,-0.25222505692647496,0.9676686219824882,0.0,0.0
59,0.0,0.0,0.0,1.0,-4.7907440749363183e-26,0.0,0.0,0.0,-135.5211249454081,210.0810078455734,-0.2825561978870334,0.9592507682283474,0.0,0.0
60,0.0,0.0,0.0,1.0,-8.144388644624827e-26,0.0,0.0,0.0,-148.47012820533556,201.13832602110423,-0.31260737133553784,0.9498824520422178,0.0,0.0
61,0.0,0.0,0.0,1.0,-4.4761236280877025e-25,0.0,0.0,0.0,-160.83083765014175,191.39865941180082,-0.3423488014173873,0.9395729559108911,0.0,0.0
62,0.0,0.0,0.0,1.0,9.10874988145173e-25,0.0,0.0,0.0,-172.55427555612715,180.90060019574545,-0.37175101918358294,0.9283324948783267,0.0,0.0
63,0.0,0.0,0.0,1.0,3.996216989470952e-25,0.0,0.0,0.0,-183.5939893062204,169.68574558432485,-0.40078489178969057,0.9161722064241946,0.0,0.0
64,0.0,0.0,0.0,1.0,2.471253777026231e-25,0.0,0.0,0.0,-193.90623545250796,157.79853299862248,-0.4294216513617808,0.9031041394284339,0.0,0.0
65,0.0,0.0,0.0,1.0,6.570349615132734e-24,0.0,0.0,0.0,-203.45015304402799,145.28606399184469,-0.4576329235007405,0.8891412422327605,0.0,0.0
66,0.0,0.0,0.0,1.0,3.7649440015736174e-25,0.0,0.0,0.0,-212.1879255330414,132.19791761546503,-0.4853907553967154,0.8742973498109536,0.0,0.0
67,0.0,0.0,0.0,1.0,-2.65077352512442e-24,0.0,0.0,0.0,-220.08493061824524,118.58595396860022,-0.5126676435258264,0.8585871700606336,0.0,0.0
68,0.0,0.0,0.0,1.0,4.1020616545924235e-24,0.0,0.0,0.0,-227.10987743119495,104.50410870902833,-0.5394365609017132,0.8420262692301134,0.0,0.0
69,0.0,0.0,0.0,1.0,3.4350626576990465e-24,0.0,0.0,0.0,-233.2349305223522,90.00817934007085,-0.5656709838549109,0.8246310564947625,0.0,0.0
70,0.0,0.0,0.0,1.0,-3.620802769022054e-26,0.0,0.0,0.0,-238.4358201554786,75.15560412015233,-0.591344918313517,0.8064187676981674,0.0,0.0
71,0.0,0.0,0.0,1.0,-3.533286829065047e-24,0.0,0.0,0.0,-242.6919384733488,60.005234471078126,-0.6164329255591143,0.7874074482741971,0.0,0.0
72,0.0,0.0,0.0,1.0,-2.8728616730456103e-25,0.0,0.0,0.0,-245.98642115373792,44.61710178683361,-0.640910147432429,0.7676159353668951,0.0,0.0
73,0.0,0.0,0.0,1.0,-9.521605113275088e-25,0.0,0.0,0.0,-248.3062142321325,29.052179566895195,-0.6647523309637469,0.7470638391659151,0.0,0.0
74,0.0,0.0,0.0,1.0,2.526412493430124e-24,0.0,0.0,0.0,-249.64212582638845,13.37214181656953,-0.6879358524036863,0.7257715234759936,0.0,0.0
75,0.0,0.0,0.0,1.0,-1.496500306849518e-24,0.0,0.0,0.0,-249.98886255838346,-2.3608813283312884,-0.710437740630513,0.7037600855397121,0.0,0.0
76,0.0,0.0,0.0,1.0,-7.8401082151067e-25,0.0,0.0,0.0,-249.34505052834822,-18.084549784174577,-0.7322356999108108,0.6810513351335392,0.0,0.0
77,0.0,0.0,0.0,1.0,-5.82391898002647e-25,0.0,0.0,0.0,-247.71324075876737,-33.73656053408162,-0.7533081319909464,0.657667772957868,0.0,0.0
78,0.0,0.0,0.0,1.0,-2.3743468046213595e-24,0.0,0.0,0.0,-245.0998990862811,-49.254894495629976,-0.7736341574974479,0.6336325683424623,0.0,0.0
79,0.0,0.0,0.0,1.0,1.1073207475816852e-24,0.0,0.0,0.0,-241.51538054163723,-64.57806226350368,-0.7931936366250889,0.6089695362893923,0.0,0.0
80,0.0,0.0,0.0,1.0,5.811123292373875e-25,0.0,0.0,0.0,-236.97388831921236,-79.64534775336396,-0.811967189092179,0.5837031138762211,0.0,0.0
81,0.0,0.0,0.0,1.0,-1.090553182957654e-24,0.0,0.0,0.0,-231.49341749867781,-94.39704878153586,-0.8299362133432896,0.5578583360428101,0.0,0.0
82,0.0,0.0,0.0,1.0,1.4536415248022266e-24,0.0,0.0,0.0,-225.0956837418077,-108.77471362724373,-0.8470829049803886,0.5314608107857407,0.0,0.0
83,0.0,0.0,0.0,1.0,-1.380310576414552e-24,0.0,0.0,0.0,-217.80603724695806,-122.72137264004792,-0.8633902744041206,0.50453669378493,0.0,0.0
84,0.0,0.0,0.0,1.0,9.954445697053364e-25,0.0,0.0,0.0,-209.65336230216184,-136.1817639747674,-0.8788421636477518,0.4771126624875819,0.0,0.0
85,0.0,0.0,0.0,1.0,-3.8961412945759224e-25,0.0,0.0,0.0,-200.66996283484653,-149.10255255944512,-0.8934232623871048,0.44921588967514675,0.0,0.0
86,0.0,0.0,0.0,1.0,-5.151644907703609e-25,0.0,0.0,0.0,-190.8914344116711,-161.43254142872024,-0.9071191231106133,0.4208740165394904,0.0,0.0
87,0.0,0.0,0.0,1.0,7.900710399679367e-25,0.0,0.0,0.0,-180.35652319566398,-173.1228745852284,-0.919916175434471,0.3921151252949404,0.0,0.0
88,0.0,0.0,0.0,1.0,2.179456990259607e-25,0.0,0.0,0.0,-169.1069724195293,-184.12723058521615,-0.9318017395486875,0.3629677113533533,0.0,0.0
89,0.0,0.0,0.0,1.0,-4.22747688434292e-25,0.0,0.0,0.0,-157.1873569834471,-194.40200608131383,-0.9427640387807309,0.33346065508976586,0.0,0.0
90,0.0,0.0,0.0,1.0,-1.4433534946186842e-24,0.0,0.0,0.0,-144.6449068327565,-203.90648859519894,-0.9527922112643059,0.30362319322661335,0.0,0.0
91,0.0,0.0,0.0,1.0,-4.637782257211934e-25,0.0,0.0,0.0,-131.52931981536403,-212.60301783556247,-0.9618763207017069,0.27348488986486674,0.0,0.0
92,0.0,0.0,0.0,1.0,1.347735459709332e-25,0.0,0.0,0.0,-117.8925647604018,-220.45713492217772,-0.9700073662090837,0.2430756071907827,0.0,0.0
93,0.0,0.0,0.0,1.0,5.01037320210971e-25,0.0,0.0,0.0,-103.78867555841828,-227.43771892478648,-0.9771772912348613,0.21242547588730976,0.0,0.0
94,0.0,0.0,0.0,1.0,1.1184636058500262e-24,0.0,0.0,0.0,-89.27353705902613,-233.51711017578876,-0.9833789915424803,0.18156486527945143,0.0,0.0
95,0.0,0.0,0.0,1.0,1.4033162049071722e-25,0.0,0.0,0.0,-74.40466363436215,-238.6712198681237,-0.9886063222495473,0.15052435324317312,0.0,0.0
96,0.0,0.0,0.0,1.0,7.577747339840468e-26,0.0,0.0,0.0,-59.24097128577454,-242.87962550407315,-0.9928541039164186,0.11933469590767175,0.0,0.0
97,0.0,0.0,0.0,1.0,3.1682501906696446e-26,0.0,0.0,0.0,-43.84254419673493,-246.12565181678676,-0.9961181276781895,0.08802679718102499,0.0,0.0
98,0.0,0.0,0.0,1.0,-2.4643642323942633e-25,0.0,0.0,0.0,-28.27039665697644,-248.3964368438847,-0.9983951594149972,0.0566316781294121,0.0,0.0
99,0.0,0.0,0.0,1.0,-8.46089098786104e-26,0.0,0.0,0.0,-12.586231301207684,-249.6829828913322,-0.9996829429565119,0.02518044624025416,0.0,0.0
100,0.0,0.0,0.0,1.0,3.7870493324372886e-26,0.0,0.0,0.0,3.1478053796530854,-249.98019218564627,-0.9999802023174363,-0.006295735400277166,0.0,0.0
101,0.0,0.0,0.0,1.0,-1.2794753572878657e-25,0.0,0.0,0.0,18.869369285967164,-249.28688707316837,-0.9992866429618006,-0.037765678984840755,0.0,0.0
102,0.0,0.0,0.0,1.0,1.5990753063545262e-25,0.0,0.0,0.0,34.51616573986227,-247.60581468636633,-0.9976029520948005,-0.06919820288699877,0.0,0.0
103,0.0,0.0,0.0,1.0,2.5719979141126e-25,0.0,0.0,0.0,50.02619631989558,-244.94363605867383,-0.9949307979818877,-0.10056216255717228,0.0,0.0
104,0.0,0.0,0.0,1.0,1.810650348261873e-25,0.0,0.0,0.0,65.33800452183266,-241.31089973100214,-0.9912728282957889,-0.1318264813818474,0.0,0.0
105,0.0,0.0,0.0,1.0,6.125816626962472e-25,0.0,0.0,0.0,80.39091927215676,-236.72199995450015,-0.9866326674930891,-0.16296018147548377,0.0,0.0
106,0.0,0.0,0.0,1.0,-2.062160938804124e-26,0.0,0.0,0.0,95.12529532940226,-231.1951196551839,-0.9810149132229825,-0.19393241437458358,0.0,0.0
107,0.0,0.0,0.0,1.0,6.481346225901643e-25,0.0,0.0,0.0,109.48274962076569,-224.75215838642694,-0.9744251317717446,-0.22471249160353596,0.0,0.0
108,0.0,0.0,0.0,1.0,2.1832594953685408e-24,0.0,0.0,0.0,123.40639257753372,-217.41864555479233,-0.9668698525474422,-0.25526991508193525,0.0,0.0
109,0.0,0.0,0.0,1.0,2.23096705538972e-25,0.0,0.0,0.0,136.84105355269128,-209.22363926303896,-0.9583565616103464,-0.2855744073432443,0.0,0.0
110,0.0,0.0,0.0,1.0,4.833829068260525e-25,0.0,0.0,0.0,149.73349942752682,-200.19961117112004,-0.9488936942554566,-0.31559594153487364,0.0,0.0
111,0.0,0.0,0.0,1.0,-3.524190146792466e-25,0.0,0.0,0.0,162.03264554102654,-190.38231783140174,-0.9384906266544867,-0.3453047711699333,0.0,0.0
112,0.0,0.0,0.0,1.0,-5.453416971900686e-25,0.0,0.0,0.0,173.6897581062853,-179.81065900791558,-0.9271576665655948,-0.3746714596011983,0.0,0.0
113,0.0,0.0,0.0,1.0,-1.3503233614503378e-24,0.0,0.0,0.0,184.6586473118759,-168.52652354104097,-0.9149060431200623,-0.40366690918806036,0.0,0.0
114,0.0,0.0,0.0,1.0,-4.076785201496019e-24,0.0,0.0,0.0,194.89585034304645,-156.57462336835306,-0.9017478956960384,-0.4322623901275909,0.0,0.0
115,0.0,0.0,0.0,1.0,-3.9901491565621084e-24,0.0,0.0,0.0,204.36080359754106,-144.0023163593144,-0.8876962618903811,-0.46042956892112746,0.0,0.0
116,0.0,0.0,0.0,1.0,9.91052283690124e-25,0.0,0.0,0.0,213.01600341366503,-130.85941866579665,-0.8727650646005031,-0.4881405364481942,0.0,0.0
117,0.0,0.0,0.0,1.0,-1.8762738941593945e-24,0.0,0.0,0.0,220.82715467372665,-117.1980073319799,-0.8569690982290358,-0.5153678356199235,0.0,0.0
118,0.0,0.0,0.0,1.0,-1.2299845843233194e-24,0.0,0.0,0.0,227.76330669403742,-103.07221394575092,-0.8403240140249644,-0.5420844885845957,0.0,0.0
119,0.0,0.0,0.0,1.0,6.592870956701557e-25,0.0,0.0,0.0,233.79697586302143,-88.53801014923816,-0.8228463045757712,-0.5682640234583289,0.0,0.0
120,0.0,0.0,0.0,1.0,1.4905319595100166e-24,0.0,0.0,0.0,238.90425454149488,-73.65298585837112,-0.8045532874659507,-0.5938805005544318,0.0,0.0
121,0.0,0.0,0.0,1.0,-4.321789376818263e-25,0.0,0.0,0.0,243.06490579361838,-58.47612107023029,-0.7854630881180775,-0.6189085380854463,0.0,0.0
122,0.0,0.0,0.0,1.0,-6.89214279925713e-25,0.0,0.0,0.0,246.26244357315392,-43.067552162387415,-0.7655946218334483,-0.6433233373123892,0.0,0.0
123,0.0,0.0,0.0,1.0,-7.8297550383507455e-25,0.0,0.0,0.0,248.48419804730742,-27.488333610229994,-0.7449675750500727,-0.6671007071162983,0.0,0.0
124,0.0,0.0,0.0,1.0,-2.1550333442787156e-24,0.0,0.0,0.0,249.72136579931285,-11.800196066445883,-0.7236023858365983,-0.6902170879677159,0.0,0.0
125,0.0,0.0,0.0,1.0,1.0707144653838137e-24,0.0,0.0,0.0,249.9690447108415,3.9346982387628664,-0.7015202236414855,-0.7126495752703789,0.0,0.0
126,0.0,0.0,0.0,1.0,-1.4913803302730768e-24,0.0,0.0,0.0,249.2262533860155,19.654001807530218,-0.6787429683175104,-0.7343759420559651,0.0,0.0
127,0.0,0.0,0.0,1.0,1.3951907529622718e-24,0.0,0.0,0.0,247.49593504006342,35.29542891828219,-0.655293188442365,-0.7553746610074303,0.0,0.0
128,0.0,0.0,0.0,1.0,3.596496150561851e-24,0.0,0.0,0.0,244.7849458372078,50.79700242490724,-0.6311941189568471,-0.7756249257890959,0.0,0.0
129,0.0,0.0,0.0,1.0,-3.739661099478205e-24,0.0,0.0,0.0,241.1040277239951,66.09729933323904,-0.6064696381427901,-0.7951066716623653,0.0,0.0
130,0.0,0.0,0.0,1.0,-4.37474745521857e-24,0.0,0.0,0.0,236.46776586571127,81.13569418178373,-0.5811442439635423,-0.8138005953666376,0.0,0.0
131,0.0,0.0,0.0,1.0,1.2471377178540627e-24,0.0,0.0,0.0,230.89453085453908,95.85259926232102,-0.5552430297904536,-0.8316881742457137,0.0,0.0
132,0.0,0.0,0.0,1.0,-1.2467202367279587e-25,0.0,0.0,0.0,224.40640591844425,110.18970072854921,-0.5287916595393936,-0.8487516846007583,0.0,0.0
133,0.0,0.0,0.0,1.0,-2.581109665748465e-25,0.0,0.0,0.0,217.0290994192217,124.0901896572102,-0.5018163422419638,-0.8649742192516188,0.0,0.0
134,0.0,0.0,0.0,1.0,-1.344407347969487e-24,0.0,0.0,0.0,208.7918429864131,137.49898714615256,-0.47434380607658294,-0.8803397042891069,0.0,0.0
135,0.0,0.0,0.0,1.0,8.385903132086912e-25,0.0,0.0,0.0,199.7272756907304,150.3629625574057,-0.44640127188518686,-0.8948329150016435,0.0,0.0
136,0.0,0.0,0.0,1.0,1.073520744998112e-24,0.0,0.0,0.0,189.87131471592696,162.63114404051336,-0.4180164262017666,-0.9084394909604899,0.0,0.0
137,0.0,0.0,0.0,1.0,-1.0639335921318654e-25,0.0,0.0,0.0,179.26301304157377,174.25492050193984,-0.3892173938195003,-0.921145950248606,0.0,0.0
138,0.0,0.0,0.0,1.0,-4.558504823223456e-25,0.0,0.0,0.0,167.9444047006397,185.18823422028885,-0.36003270992362046,-0.9329397028190543,0.0,0.0
139,0.0,0.0,0.0,1.0,6.465147754564539e-25,0.0,0.0,0.0,155.96033822503665,195.38776334410755,-0.3304912918176639,-0.9438090629696999,0.0,0.0
140,0.0,0.0,0.0,1.0,5.291390525184026e-25,0.0,0.0,0.0,143.35829893907064,204.8130935491597,-0.3006224102710971,-0.9537432609218517,0.0,0.0
141,0.0,0.0,0.0,1.0,-8.485645721719492e-25,0.0,0.0,0.0,130.1882208049432,213.426878174995,-0.2704556605167161,-0.9627324534913726,0.0,0.0
142,0.0,0.0,0.0,1.0,9.443112875706834e-25,0.0,0.0,0.0,116.50228856583873,221.19498620629452,-0.2400209329265553,-0.9707677338416831,0.0,0.0
143,0.0,0.0,0.0,1.0,3.484978932912933e-25,0.0,0.0,0.0,102.35473097058217,228.0866375126358,-0.20934838339536158,-0.977841140308997,0.0,0.0
144,0.0,0.0,0.0,1.0,-3.642974262607081e-26,0.0,0.0,0.0,87.8016058991858,234.0745248108065,-0.17846840346097673,-0.9839456642910426,0.0,0.0
145,0.0,0.0,0.0,1.0,-1.4576503827291795e-25,0.0,0.0,0.0,72.90057824069913,239.13492186640684,-0.14741159019123704,-0.9890752571914545,0.0,0.0
146,0.0,0.0,0.0,1.0,-3.869644381812256e-25,0.0,0.0,0.0,57.71069140349391,243.24777750600617,-0.11620871586722942,-0.9932248364129547,0.0,0.0
147,0.0,0.0,0.0,1.0,-1.2735177388355807e-25,0.0,0.0,0.0,42.29213336333656,246.39679506734367,-0.08489069749292599,-0.9963902903933858,0.0,0.0
148,0.0,0.0,0.0,1.0,-1.8163168575209189e-25,0.0,0.0,0.0,26.705998176270178,248.5694969727578,-0.05348856616144398,-0.9985684826796026,0.0,0.0
149,0.0,0.0,0.0,1.0,5.008511159954422e-26,0.0,0.0,0.0,11.014043901258976,249.7572741699868,-0.02203343630823932,-0.999757255035192,0.0,0.0
150,0.0,0.0,0.0,1.0,3.1709494303863477e-26,0.0,0.0,0.0,-4.72155210818664,249.95542024443174,0.009443525118264193,-0.9999554295789347,0.0,0.0
151,0.0,0.0,0.0,1.0,-9.034089970003043e-26,0.0,0.0,0.0,-20.43843957378848,249.1631500677205,0.040911129538083145,-0.9991628099518963,0.0,0.0
152,0.0,0.0,0.0,1.0,1.0267669477491806e-25,0.0,0.0,0.0,-36.07434234747067,247.38360290867763,0.07233819764251515,-0.9973801815119867,0.0,0.0
153,0.0,0.0,0.0,1.0,-2.3959334627851335e-27,0.0,0.0,0.0,-51.56730517259808,244.62382999437514,0.10369359028779263,-0.9946093105557974,0.0,0.0
154,0.0,0.0,0.0,1.0,-2.4648871788208338e-25,0.0,0.0,0.0,-66.85593917372479,240.89476657055053,0.1349462393489418,-0.990852942568487,0.0,0.0
155,0.0,0.0,0.0,1.0,1.1189575294938384e-25,0.0,0.0,0.0,-81.87966510212618,236.2111885721006,0.1660651785032665,-0.9861147995034499,0.0,0.0
156,0.0,0.0,0.0,1.0,4.60511303435595e-25,0.0,0.0,0.0,-96.57895337329711,230.59165407533573,0.19701957391297828,-0.9803995760944614,0.0,0.0
157,0.0,0.0,0.0,1.0,6.435911270616283e-25,0.0,0.0,0.0,-110.89555994527885,224.05842976398785,0.22777875477653178,-0.9737129352039562,0.0,0.0
158,0.0,0.0,0.0,1.0,1.5647358913522273e-25,0.0,0.0,0.0,-124.77275710320002,216.63740270033392,0.2583122437184411,-0.9660615022120465,0.0,0.0
159,0.0,0.0,0.0,1.0,1.1337076404666907e-25,0.0,0.0,0.0,-138.15555823555897,208.3579777510376,0.28858978698742627,-0.957452858451842,0.0,0.0
160,0.0,0.0,0.0,1.0,1.9435943695278345e-25,0.0,0.0,0.0,-150.99093571161055,199.25296107414087,0.3185813844329916,-0.9478955336975744,0.0,0.0
161,0.0,0.0,0.0,1.0,-9.009735635144093e-26,0.0,0.0,0.0,-163.2280309965425,189.35843012887645,0.34825731923072434,-0.93739899771297,0.0,0.0
162,0.0,0.0,0.0,1.0,-3.760793300168301e-25,0.0,0.0,0.0,-174.81835617188798,178.71359072336872,0.37758818732686306,-0.9259736508682442,0.0,0.0
163,0.0,0.0,0.0,1.0,1.4395749392663775e-24,0.0,0.0,0.0,-185.71598606267565,167.3606216666539,0.40654492657296304,-0.9136308138350169,0.0,0.0
164,0.0,0.0,0.0,1.0,-1.225911799722461e-24,0.0,0.0,0.0,-195.8777402100358,155.34450764056814,0.4350988455217821,-0.900382716369358,0.0,0.0
165,0.0,0.0,0.0,1.0,-8.792143016998554e-25,0.0,0.0,0.0,-205.26335396822597,142.71286095371912,0.4632216518558753,-0.8862424851940722,0.0,0.0
166,0.0,0.0,0.0,1.0,2.7190135812857646e-25,0.0,0.0,0.0,-213.83563804811502,129.51573288383284,0.4908854804206969,-0.8712241309922452,0.0,0.0
167,0.0,0.0,0.0,1.0,2.6482710272047725e-24,0.0,0.0,0.0,-221.5606258749678,115.80541535598996,0.5180629208344719,-0.8553425345249157,0.0,0.0
168,0.0,0.0,0.0,1.0,-9.716027670195864e-25,0.0,0.0,0.0,-228.40770817663397,101.63623374259012,0.5447270446474493,-0.8386134318866512,0.0,0.0
169,0.0,0.0,0.0,1.0,-1.746626906590046e-24,0.0,0.0,0.0,-234.34975426885822,87.06433160604043,0.5708514320236429,-0.8210533989136196,0.0,0.0
170,0.0,0.0,0.0,1.0,6.883072995236575e-25,0.0,0.0,0.0,-239.363219557132,72.14744823709995,0.5964101979186177,-0.8026798347596171,0.0,0.0
171,0.0,0.0,0.0,1.0,-6.810083674205239e-26,0.0,0.0,0.0,-243.42823882912566,56.94468987035549,0.6213780177273847,-0.7835109446563189,0.0,0.0
172,0.0,0.0,0.0,1.0,3.406598227991399e-24,0.0,0.0,0.0,-246.5287049680408,41.51629548335786,0.6457301523769889,-0.7635657218748375,0.0,0.0
173,0.0,0.0,0.0,1.0,-2.232030168521338e-24,0.0,0.0,0.0,-248.65233277499232,25.92339810740999,0.6694424728389328,-0.7428639289064625,0.0,0.0
174,0.0,0.0,0.0,1.0,1.4000302688359708e-24,0.0,0.0,0.0,-249.79070764753084,10.227782595781093,0.6924914840371419,-0.7214260778812254,0.0,0.0
175,0.0,0.0,0.0,1.0,-4.424198928431726e-25,0.0,0.0,0.0,-249.93931892142444,-5.508359190837259,0.7148543481277848,-0.6992734102436979,0.0,0.0
176,0.0,0.0,0.0,1.0,-2.504947964520001e-24,0.0,0.0,0.0,-249.0975777435863,-21.222674811596725,0.7365089071278903,-0.6764278757061479,0.0,0.0
177,0.0,0.0,0.0,1.0,8.277569032007188e-25,0.0,0.0,0.0,-247.26881940532957,-36.85289830902487,0.7574337048703179,-0.652912110499932,0.0,0.0
178,0.0,0.0,0.0,1.0,-6.8717211017929305e-25,0.0,0.0,0.0,-244.4602901267036,-52.33709692988994,0.7776080082633576,-0.6287494149466424,0.0,0.0
179,0.0,0.0,0.0,1.0,-2.253997952969457e-24,0.0,0.0,0.0,-240.68311834427803,-67.61391652577925,0.7970118278338689,-0.6039637303712585,0.0,0.0
180,0.0,0.0,0.0,1.0,-1.8648990552511083e-24,0.0,0.0,0.0,-235.95227061614162,-82.62282466103346,0.815625937533618,-0.5785796153801633,0.0,0.0
181,0.0,0.0,0.0,1.0,-2.2277960180079585e-24,0.0,0.0,0.0,-230.28649231883875,-97.3043504647466,0.8334318937891805,-0.552622221527538,0.0,0.0
182,0.0,0.0,0.0,1.0,2.414573724817325e-24,0.0,0.0,0.0,-223.70823337122087,-111.60032027645876,0.8504120537765468,-0.5261172683942306,0.0,0.0
183,0.0,0.0,0.0,1.0,-1.629492413825824e-24,0.0,0.0,0.0,-216.24355927952774,-125.45408815181021,0.8665495929023032,-0.4990910181038162,0.0,0.0
184,0.0,0.0,0.0,1.0,-2.0578452026918542e-25,0.0,0.0,0.0,-207.92204785616664,-138.81076031482127,0.8818285214740843,-0.47157024930107866,0.0,0.0
185,0.0,0.0,0.0,1.0,5.677237945943706e-25,0.0,0.0,0.0,-198.77667202142692,-151.61741266743363,0.896233700543778,-0.44358223061869445,0.0,0.0
186,0.0,0.0,0.0,1.0,1.0149590481870431e-24,0.0,0.0,0.0,-188.84366915252176,-163.82330049444644,0.9097508569077691,-0.41515469365843716,0.0,0.0
187,0.0,0.0,0.0,1.0,4.271026555799779e-25,0.0,0.0,0.0,-178.16239749763167,-175.38005953293737,0.9223665972493812,-0.38631580551363515,0.0,0.0
188,0.0,0.0,0.0,1.0,1.756988763625368e-24,0.0,0.0,0.0,-166.77518022390274,-186.24189760944117,0.9340684214094864,-0.3570941408601395,0.0,0.0
189,0.0,0.0,0.0,1.0,1.0085777714744993e-24,0.0,0.0,0.0,-154.72713771733123,-196.36577608555623,0.9448447347721424,-0.3275186536434389,0.0,0.0
190,0.0,0.0,0.0,1.0,8.188963620089324e-25,0.0,0.0,0.0,-142.06600879902973,-205.71158039302213,0.9546848597529826,-0.29761864838998076,0.0,0.0
191,0.0,0.0,0.0,1.0,5.25792237413105e-25,0.0,0.0,0.0,-128.8419615662785,-214.24227898254443,0.963579046378976,-0.2674237511711222,0.0,0.0
192,0.0,0.0,0.0,1.0,9.640177030920297e-25,0.0,0.0,0.0,-115.107394607885,-221.9240700565521,0.9715184819490735,-0.2369638802484861,0.0,0.0
193,0.0,0.0,0.0,1.0,-2.8215203448444847e-25,0.0,0.0,0.0,-100.91672938150309,-228.72651550448035,0.978495299766171,-0.20626921642979687,0.0,0.0
194,0.0,0.0,0.0,1.0,-7.899229709222667e-25,0.0,0.0,0.0,-86.32619457559596,-234.6226615098745,0.9845025869317343,-0.17537017316457762,0.0,0.0
195,0.0,0.0,0.0,1.0,-1.1905125995662743e-25,0.0,0.0,0.0,-71.39360331048327,-239.58914535142478,0.989534391195363,-0.14429736640934693,0.0,0.0
196,0.0,0.0,0.0,1.0,6.770085977167742e-26,0.0,0.0,0.0,-56.17812406127265,-243.60628797475047,0.9935857268525093,-0.11308158429214675,0.0,0.0
197,0.0,0.0,0.0,1.0,4.819574575934154e-25,0.0,0.0,0.0,-40.740046210378026,-246.65817196812486,0.9966525796845047,-0.08175375660648913,0.0,0.0
198,0.0,0.0,0.0,1.0,1.3940109736350664e-26,0.0,0.0,0.0,-25.140541158584288,-248.73270463317513,0.9987319109360021,-0.0503449241649302,0.0,0.0
199,0.0,0.0,0.0,1.0,-1.0727387442884787e-26,0.0,0.0,0.0,-9.441419941227997,-249.82166590064637,0.9998216603258908,-0.018886208042643574,0.0,0.0
200,0.0,0.0,0.0,1.0,2.426560638233692e-27,0.0,0.0,0.0,6.295111690091876,-249.9207409013707,0.9999207480887021,0.012591221258534136,0.0,0.0
201,0.0,0.0,0.0,1.0,2.319175881065092e-25,0.0,0.0,0.0,22.006699749815553,-249.0295370633819,0.9990290760444823,0.044056174695031224,0.0,0.0
202,0.0,0.0,0.0,1.0,-2.384922588049244e-26,0.0,0.0,0.0,37.63108908808283,-247.15158566743116,0.997147527696073,0.07547747558484218,0.0,0.0
203,0.0,0.0,0.0,1.0,-2.4680739429277193e-26,0.0,0.0,0.0,53.1063700687665,-244.29432785474168,0.9942779673537031,0.10682399049857415,0.0,0.0
204,0.0,0.0,0.0,1.0,-1.3443118288973988e-25,0.0,0.0,0.0,68.3712238784591,-240.46908514244072,0.9904232382877584,0.13806466010765162,0.0,0.0
