,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,MS.rbs_block.x,MS.rbs_block.y,MS.rbs_block.z,MS.rbs_block.e0,MS.rbs_block.e1,MS.rbs_block.e2,MS.rbs_block.e3,MS.rbs_dummy.x,MS.rbs_dummy.y,MS.rbs_dummy.z,MS.rbs_dummy.e0,MS.rbs_dummy.e1,MS.rbs_dummy.e2,MS.rbs_dummy.e3
295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-207.1859135518796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-206.6841900208301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-206.16183254580216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-205.62078661538027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-205.063029221929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-204.49056215984385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.90540534048088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.30959014467797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.70515283336374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.0941280362762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.47854233828141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.86040798219747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.2417167063915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.62443373473195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.01049193574707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-198.40178616706544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.80016782040067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.20743958149046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.62535041851612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.05559081161414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-195.49978823514854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.95950290344848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.43622378972944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.9313649269147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.44626199805762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.9821692230399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.54025654718933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.12160713642461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.7272151825004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.35798402089299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.01472456284287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.69815404205457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.40889507555147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.1474750371967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.91432574142334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.70978343377047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.53408908389915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.38738897586737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.26973558957621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.18108876646488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.12131715173157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.0901999045915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.0874286673562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.1126097834303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.16526675367484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
340,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.24484291998215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.35070436434663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.48214301120052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.63837992031424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.8185687571383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.02179942708895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.24710185995198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.49344993030175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.75976549960092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.04492256546618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.34775150345146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.66704338661577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.0015543681059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.35001011199427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.71111025766956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.08353290317962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.46593909307427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.8569772964862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.2552878614212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.65950743150378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
360,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-195.06827331173858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-195.4802277701992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-195.89402226294536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.30832156989186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.7218078298097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.1331844631256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.5411799717024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.94455160532638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-198.34208888519342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-198.732616975278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
370,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.1149998930783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.48814355186008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.8509986271674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.20256324102604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.54188545793596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.86806558742856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.18025828865038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.47767447312555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.75958300254283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.02531217910573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.27425102667598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.50585036162727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.71962365300686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.915147672275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.092062933554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.25007392596822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.3889491402916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.5085208927386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.6086849493359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.68939995489447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.7506866711625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.79262702927824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.81536300215728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.81909530293754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.8040819160693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.7706364680731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.7191264453963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.64997126717697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.56364022107184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.46065027062303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
