,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,-575.0,-850.0,325.0,1.0,0.0,0.0,0.0,-375.0,-425.0,425.0,1.0,0.0,0.0,0.0
1,-7.882442373244881e-22,-8.309041449762982e-22,1.6940658945086007e-21,1.0,3.141216525175037e-24,5.708552402457994e-24,2.5269437027887616e-24,4.034438932954284e-22,-9.902943021092888,99.50845599292037,0.9987703977035765,0.04957567346740719,5.853105799863233e-24,2.2698747769137448e-24,-590.7682524820867,-850.0,316.0023265762158,0.9996975663769706,-7.876131095781398e-25,-0.02459193249454684,7.728288956072812e-25,-390.7682524820867,-434.9029430210929,415.51078256913615,0.9997162846924023,-0.008749276813596985,-0.020703332550840392,-0.007884076644073633
2,-7.134679278645322e-22,1.9228402621835633e-22,-1.4691823567962571e-21,1.0,2.2912276497947364e-24,-4.5740470690375596e-24,-9.781460259725472e-25,-1.943198240441512e-21,-19.708530317740237,98.03863997096104,0.995084532701036,0.09902942750121951,-5.967007667914795e-24,-2.1304003190397975e-24,-604.8875504085968,-850.0,307.0359713697055,0.9988837991218278,3.423896406010878e-24,-0.04723495817186821,1.7080401647226913e-24,-404.8875504085968,-444.70853031774027,405.07461134066654,0.9989708987525338,-0.01729455575452791,-0.0389103774547988,-0.015620778567439743
3,-7.179135295705586e-22,1.0674274156866996e-21,1.124417688561718e-22,1.0,3.844163061983172e-24,-7.510779174212769e-24,-5.56150395650817e-24,-2.544102127263392e-21,-29.32036326839329,95.60500715156327,0.9889514968510086,0.14823964249892257,-8.520930696845639e-24,-4.750119746539546e-24,-617.4030398195529,-850.0,298.3050685173151,0.9976939963101881,-2.4379464750881477e-24,-0.06787248098360281,-1.9704897044094455e-24,-417.4030398195529,-454.3203632683933,393.9100756688784,0.997912406403308,-0.025604986370110255,-0.054602103396256596,-0.02310426915629574
4,4.773753981962494e-22,-1.4174505416481155e-21,1.071916484966644e-21,1.0,2.454022421618147e-24,4.382426883004465e-24,-2.5597784377687517e-24,1.3234180058334817e-21,-38.64394804849169,92.23148255268636,0.9803863728803383,0.19708529778396244,4.7142641218048656e-24,-1.9868840892731473e-24,-628.3566048045839,-850.0,290.0056144224071,0.9962576362656131,3.8847544806494055e-24,-0.0864332409108868,2.5555114571875492e-24,-428.35660480458387,-463.64394804849167,382.2370969750935,0.9966752804845441,-0.033650914882012134,-0.06776345541469266,-0.030234050748630132
5,-3.2645712736388133e-22,4.159758248093458e-22,1.3999462885754885e-21,1.0,5.594339178632997e-25,2.514018589436652e-24,-1.3812239451780995e-25,3.7435825314824434e-22,-47.587624598053395,87.95123125775874,0.9694102246494141,0.24544626922654886,3.386859657611882e-24,8.996633561443555e-25,-637.7802741626037,-850.0,282.3305446461289,0.9946996644120776,2.151660155696739e-25,-0.10282295502935339,4.406978408482554e-25,-437.7802741626038,-472.58762459805337,370.2817759038876,0.9953794810682418,-0.04140351662710757,-0.07837529477535363,-0.03691521642555958
6,5.179135630065754e-22,-1.1998241767397616e-22,-6.923606822076864e-23,1.0,-6.719170430386766e-24,-7.18390163226263e-24,-2.1134085842141233e-24,-8.829323939745938e-22,-56.06346773075503,82.80633237043895,0.9560500453523488,0.2932036246601169,-7.402092528215706e-24,2.4739718478933e-25,-645.6901288989313,-850.0,275.47478252002196,0.9931417565562006,-1.5013978216092206e-24,-0.11691635440325775,-1.1729891110870823e-24,-445.6901288989314,-481.063467730755,358.2811148904609,0.9941302912741573,-0.048834275661758755,-0.08640665031916685,-0.04305869828164234
7,-6.455355344533277e-22,-1.3073922512257042e-21,-6.923606822076864e-23,1.0,-1.0486078940666085e-24,-4.8119898095971156e-24,4.213369063025011e-25,-1.2086614134082597e-21,-63.98815152547665,76.84736533540793,0.9403386911337175,0.3402399163663578,-4.01389283902444e-24,2.8179798483509794e-24,-652.0802770452611,-850.0,269.63962871581066,0.9917030584356917,-5.896554487459352e-24,-0.12854970707539495,9.25364353477626e-25,-452.08027704526114,-488.98815152547667,346.48699405121863,0.9930180378859937,-0.055914184673372655,-0.09180737816821263,-0.04858158264250332
8,-6.225362469230165e-22,1.58635108908397e-21,1.5564746949157494e-22,1.0,2.148801024508171e-24,-6.070270689871155e-24,1.7678793304607274e-24,-1.227913480779175e-21,-71.28376850252086,70.13291269240165,0.922314800286779,0.38643946990960676,-4.9315125651725864e-24,3.937276844911023e-24,-656.9165809261115,-850.0,265.03559446128844,0.9904997678497646,9.462766257609745e-25,-0.1375143439539753,-7.467701865696259e-26,-456.9165809261114,-496.28376850252084,335.16850715369003,0.9921172886244041,-0.06261258569097641,-0.09450166683577775,-0.053407591750094026
9,-6.774704118319166e-23,1.968297768762762e-21,2.6808923834774673e-22,1.0,2.098708027959392e-24,5.38565198976706e-24,1.9648904622712176e-24,1.1457159425230905e-21,-77.87859979364694,62.72898758518826,0.9020227229166645,0.4316886804238695,6.251186712360113e-24,9.928508163967436e-25,-660.1300543859795,-850.0,261.88231717598933,0.9896427104729775,-4.1012764937180266e-24,-0.1435523626284356,3.793415264055941e-24,-460.1300543859796,-502.8785997936469,324.61130476117756,0.9914850457273928,-0.06889562665879163,-0.09438334698376072,-0.057467873588436594
10,-3.212136899188387e-22,-1.2242526637234184e-21,2.6808923834774673e-22,1.0,-6.029013237279736e-24,-2.9023693990864484e-24,-2.7945644124576272e-24,-1.1678706634249016e-21,-83.70780352117539,54.70837064907058,0.8795123125805325,0.47587624598212747,-4.0061214265773155e-24,-1.491669589443681e-24,-661.6103296306491,-850.0,260.40359242253606,0.9892318825029638,-1.1618468087683628e-23,-0.14635664038459967,-1.9039913467006262e-24,-461.61032963064906,-508.7078035211754,315.1119630716067,0.9911574558669334,-0.07472441399062843,-0.09131468112263444,-0.060702283416701676
11,3.5835527410139937e-22,-2.6477794761294625e-22,-6.913854777627254e-22,1.0,-3.748031098020069e-24,-1.4194313814569323e-23,-1.82386523033662e-24,-1.5219275956558945e-21,-88.71407189165055,46.14991379310594,0.8548389300524616,0.5188934942762083,-1.349437281981958e-23,4.112792962842394e-24,-661.2003029061794,-850.0,260.81487919479986,0.9893467188846469,-2.833562727239324e-24,-0.14557839058497782,-7.141086012191195e-25,-461.20030290617945,-513.7140718916505,306.9647929879058,0.9911445117829732,-0.08005301023680148,-0.08513120649879756,-0.06306139490869046
12,-6.723760584865957e-22,-2.4532322906565108e-21,7.777968790335317e-22,1.0,3.306212107653213e-26,-1.0501753963057646e-23,-2.0392582274387928e-24,-1.9686287009462324e-21,-92.84819777327345,37.137760633836194,0.8280633010435932,0.5606346619652113,-1.0023314927022828e-23,3.2439573503198213e-24,-658.6943769871335,-850.0,263.3006234260548,0.9900314480722334,3.9145603729860124e-24,-0.1408464699226938,-1.6775165964875607e-24,-458.6943769871335,-517.8481977732735,300.438384059891,0.9914227944572485,-0.08482668949617,-0.07565576945041196,-0.06450944721715987
13,-2.072736811076151e-22,1.1258728382986942e-21,8.193666727353708e-22,1.0,9.488081637779463e-25,-1.1527933023035234e-24,3.6315390394506985e-25,-7.477995858556126e-22,-96.06953403855567,27.76050655618171,0.7992512496999548,0.6009970836743882,-1.2446461073636612e-24,-2.8416842210056404e-24,-653.8440247415405,-850.0,267.9798666083398,0.9912760007435947,-6.807170770691882e-25,-0.13180243659570196,9.73920359791483e-25,-453.8440247415404,-521.0695340385556,295.74037316452154,0.991927071825103,-0.08898096447755449,-0.06272466277004896,-0.06502827812627558
14,9.047001692978367e-23,-1.2135414882642221e-21,1.0589013011616352e-21,1.0,1.1338594988620478e-24,-1.642951638183973e-24,-2.2379337847573325e-24,-1.178404815179467e-22,-98.34641176561422,18.11033924224699,0.768473632324015,0.639881497743757,-2.5072291253544707e-24,1.383360800260688e-24,-646.3753392665258,-850.0,274.86212800717016,0.9929954212957164,-1.7818599147882355e-24,-0.11815279536293395,-1.5312216128004667e-24,-446.3753392665257,-523.3464117656142,292.97246724941715,0.9925429765433622,-0.09244202694451234,-0.046226568564970906,-0.06462200830247246
15,2.1741631482695063e-22,2.7521183371600074e-21,3.3929526407878113e-22,1.0,-3.347307096678685e-24,-6.393365331010655e-24,7.993402384549897e-25,-1.390086193538967e-21,-99.65645244882074,8.28212983462934,0.7358061591922122,0.6771922958502262,-4.649735641120303e-24,-6.816687052063896e-24,-636.0223461797156,-850.0,283.80177361654563,0.9950141473501908,4.685495582867576e-24,-0.09973377949025938,1.5460854126402644e-25,-436.0223461797156,-524.6564524488207,292.083903451175,0.9931047101753517,-0.09512917269750154,-0.02615003087866214,-0.06332163970094871
